,idx,user_index,label,kind,idy,sim,topic_start
684438,12,150,C,recommendation,1629,0,CL
684439,12,150,CL,recommendation,1629,0,CL
684440,12,150,CL,recommendation,1629,0,CL
684441,12,150,C,recommendation,1629,0,CL
684442,12,150,C,recommendation,1629,0,CL
684443,12,150,CL,recommendation,1629,0,CL
684444,12,150,C,recommendation,1629,0,CL
684445,12,150,CL,recommendation,1629,0,CL
684446,12,150,C,recommendation,1629,0,CL
684447,12,150,C,recommendation,1629,0,CL
684448,12,150,C,recommendation,1629,0,CL
684449,12,150,C,recommendation,1629,0,CL
684450,12,150,CL,recommendation,1629,0,CL
684451,12,150,CL,recommendation,1629,0,CL
684452,12,150,CL,choice,1629,0,CL
684453,13,150,CL,recommendation,1629,0,CL
684454,13,150,CL,recommendation,1629,0,CL
684455,13,150,CL,recommendation,1629,0,CL
684456,13,150,CL,recommendation,1629,0,CL
684457,13,150,C,recommendation,1629,0,CL
684458,13,150,CL,recommendation,1629,0,CL
684459,13,150,CL,recommendation,1629,0,CL
684460,13,150,C,recommendation,1629,0,CL
684461,13,150,C,recommendation,1629,0,CL
684462,13,150,CL,recommendation,1629,0,CL
684463,13,150,C,recommendation,1629,0,CL
684464,13,150,C,recommendation,1629,0,CL
684465,13,150,CL,recommendation,1629,0,CL
684466,13,150,C,recommendation,1629,0,CL
684467,13,150,C,recommendation,1629,0,CL
684468,13,150,CL,recommendation,1629,0,CL
684469,13,150,CL,recommendation,1629,0,CL
684470,13,150,C,recommendation,1629,0,CL
684471,13,150,C,recommendation,1629,0,CL
684472,13,150,CL,recommendation,1629,0,CL
684473,13,150,CL,choice,1629,0,CL
684474,14,150,CL,recommendation,1629,0,CL
684475,14,150,CL,recommendation,1629,0,CL
684476,14,150,C,recommendation,1629,0,CL
684477,14,150,CL,recommendation,1629,0,CL
684478,14,150,CL,recommendation,1629,0,CL
684479,14,150,CL,recommendation,1629,0,CL
684480,14,150,CL,recommendation,1629,0,CL
684481,14,150,C,recommendation,1629,0,CL
684482,14,150,C,recommendation,1629,0,CL
684483,14,150,CL,recommendation,1629,0,CL
684484,14,150,C,recommendation,1629,0,CL
684485,14,150,C,recommendation,1629,0,CL
684486,14,150,CL,recommendation,1629,0,CL
684487,14,150,C,recommendation,1629,0,CL
684488,14,150,C,recommendation,1629,0,CL
684489,14,150,C,recommendation,1629,0,CL
684490,14,150,CL,recommendation,1629,0,CL
684491,14,150,C,recommendation,1629,0,CL
684492,14,150,C,recommendation,1629,0,CL
684493,14,150,C,recommendation,1629,0,CL
684494,14,150,CL,choice,1629,0,CL
684495,15,150,CL,recommendation,1629,0,CL
684496,15,150,CL,recommendation,1629,0,CL
684497,15,150,C,recommendation,1629,0,CL
684498,15,150,C,recommendation,1629,0,CL
684499,15,150,CL,recommendation,1629,0,CL
684500,15,150,CL,recommendation,1629,0,CL
684501,15,150,CL,recommendation,1629,0,CL
684502,15,150,CL,recommendation,1629,0,CL
684503,15,150,C,recommendation,1629,0,CL
684504,15,150,C,recommendation,1629,0,CL
684505,15,150,C,recommendation,1629,0,CL
684506,15,150,CL,recommendation,1629,0,CL
684507,15,150,C,recommendation,1629,0,CL
684508,15,150,C,recommendation,1629,0,CL
684509,15,150,C,recommendation,1629,0,CL
684510,15,150,C,recommendation,1629,0,CL
684511,15,150,CL,recommendation,1629,0,CL
684512,15,150,C,recommendation,1629,0,CL
684513,15,150,C,recommendation,1629,0,CL
684514,15,150,CL,recommendation,1629,0,CL
684515,15,150,C,choice,1629,0,CL
684516,16,150,CL,recommendation,1629,0,CL
684517,16,150,C,recommendation,1629,0,CL
684518,16,150,CL,recommendation,1629,0,CL
684519,16,150,C,recommendation,1629,0,CL
684520,16,150,C,recommendation,1629,0,CL
684521,16,150,CL,recommendation,1629,0,CL
684522,16,150,C,recommendation,1629,0,CL
684523,16,150,CL,recommendation,1629,0,CL
684524,16,150,CL,recommendation,1629,0,CL
684525,16,150,CL,recommendation,1629,0,CL
684526,16,150,C,recommendation,1629,0,CL
684527,16,150,C,recommendation,1629,0,CL
684528,16,150,CL,recommendation,1629,0,CL
684529,16,150,CL,recommendation,1629,0,CL
684530,16,150,CL,recommendation,1629,0,CL
684531,16,150,C,recommendation,1629,0,CL
684532,16,150,C,recommendation,1629,0,CL
684533,16,150,C,recommendation,1629,0,CL
684534,16,150,C,recommendation,1629,0,CL
684535,16,150,C,recommendation,1629,0,CL
684536,16,150,C,choice,1629,0,CL
684537,17,150,CL,recommendation,1629,0,CL
684538,17,150,C,recommendation,1629,0,CL
684539,17,150,CL,recommendation,1629,0,CL
684540,17,150,C,recommendation,1629,0,CL
684541,17,150,CL,recommendation,1629,0,CL
684542,17,150,C,recommendation,1629,0,CL
684543,17,150,CL,recommendation,1629,0,CL
684544,17,150,CL,recommendation,1629,0,CL
684545,17,150,CL,recommendation,1629,0,CL
684546,17,150,C,recommendation,1629,0,CL
684547,17,150,C,recommendation,1629,0,CL
684548,17,150,C,recommendation,1629,0,CL
684549,17,150,C,recommendation,1629,0,CL
684550,17,150,CL,recommendation,1629,0,CL
684551,17,150,CL,recommendation,1629,0,CL
684552,17,150,CL,recommendation,1629,0,CL
684553,17,150,C,recommendation,1629,0,CL
684554,17,150,C,recommendation,1629,0,CL
684555,17,150,C,recommendation,1629,0,CL
684556,17,150,CL,recommendation,1629,0,CL
684557,17,150,C,choice,1629,0,CL
684558,18,150,CL,recommendation,1629,0,CL
